No,ID,Weight,Fat,Visibility,Category,Price,Security,StoreCode,OperationYear,Size,Area,Type,Sales
1148,FDB34,15.25,Low Fat,0.044539371,Snack Foods,85.3198,NSPS,OUT010,1998,,Tier 3,Grocery Store,261.6594
1149,FDD09,13.5,Low Fat,0,Fruits and Vegetables,179.9976,Prosegur,OUT013,1987,High,Tier 3,Supermarket Type1,4889.6352
1150,DRH59,10.8,low fat,0,Hard Drinks,72.338,Brinks,OUT049,1999,Medium,Tier 1,Supermarket Type1,805.618
1151,DRN36,15.2,Low Fat,0.050168354,Soft Drinks,95.3752,AHS,OUT035,2004,Small,Tier 2,Supermarket Type1,1438.128
1152,DRA24,19.35,Regular,0.040154087,Soft Drinks,164.6868,Allied Universal,OUT017,2007,,Tier 2,Supermarket Type1,1146.5076
1153,FDY36,,Low Fat,0.009364957,Baking Goods,74.238,Allied Universal,OUT027,1985,Medium,Tier 3,Supermarket Type3,1171.808
1154,FDG34,11.5,Regular,0.037539164,Snack Foods,106.9254,Brinks,OUT013,1987,High,Tier 3,Supermarket Type1,3038.7112
1155,FDK43,9.8,Low Fat,0.026992588,Meat,127.302,Allied Universal,OUT017,2007,,Tier 2,Supermarket Type1,2277.036
1156,NCM06,7.475,Low Fat,0.076156245,Household,156.4656,Epic,OUT017,2007,,Tier 2,Supermarket Type1,2008.0528
1157,FDK22,9.8,Low Fat,0.026192765,Snack Foods,215.685,Prosegur,OUT018,2009,Medium,Tier 3,Supermarket Type2,649.155
1158,FDF21,,Regular,0.058542509,Fruits and Vegetables,188.353,NSPS,OUT027,1985,Medium,Tier 3,Supermarket Type3,4364.319
1159,FDO33,14.75,Low Fat,0.089686322,Snack Foods,115.3518,NSPS,OUT018,2009,Medium,Tier 3,Supermarket Type2,1821.6288
1160,NCO43,5.5,Low Fat,0.047364617,Others,100.0016,Allied Universal,OUT017,2007,,Tier 2,Supermarket Type1,708.4112
1161,FDX15,17.2,Low Fat,0.156269303,Meat,159.6578,Prosegur,OUT035,2004,Small,Tier 2,Supermarket Type1,3048.6982
1162,FDS10,19.2,Low Fat,0.035185588,Snack Foods,181.3318,NSPS,OUT046,1997,Small,Tier 1,Supermarket Type1,1443.4544
1163,FDD46,,Low Fat,0.247321039,Snack Foods,152.3998,NSPS,OUT019,1985,Small,Tier 1,Grocery Store,153.7998
1164,FDV22,14.85,Regular,0.009979271,Snack Foods,155.763,Brinks,OUT018,2009,Medium,Tier 3,Supermarket Type2,3129.26
1165,NCR29,7.565,Low Fat,0.054863459,Health and Hygiene,58.393,Brinks,OUT018,2009,Medium,Tier 3,Supermarket Type2,509.337
1166,FDU34,18.25,Low Fat,0.075620262,Snack Foods,123.8046,Prosegur,OUT017,2007,,Tier 2,Supermarket Type1,3486.1288
1167,FDZ35,9.6,Regular,0.02236923,Breads,104.799,G4S,OUT018,2009,Medium,Tier 3,Supermarket Type2,1341.587
1168,FDA26,7.855,Regular,0.073906461,Dairy,218.4482,GardaWorld,OUT035,2004,Small,Tier 2,Supermarket Type1,4819.0604
1169,FDP38,10.1,Low Fat,0.032283676,Canned,52.2008,NSPS,OUT017,2007,,Tier 2,Supermarket Type1,759.012
1170,FDT22,10.395,Low Fat,0.11207602,Snack Foods,58.022,Allied Universal,OUT035,2004,Small,Tier 2,Supermarket Type1,659.142
1171,FDA50,16.25,Low Fat,0.087668236,Dairy,94.941,GardaWorld,OUT017,2007,,Tier 2,Supermarket Type1,1737.738
1172,FDY10,17.6,Low Fat,0.049067877,Snack Foods,115.6176,Brinks,OUT046,1997,Small,Tier 1,Supermarket Type1,2519.3872
1173,FDC09,15.5,Regular,0.026355345,Fruits and Vegetables,100.8332,NSPS,OUT045,2002,,Tier 2,Supermarket Type1,1537.998
1174,FDT19,7.59,Regular,0.145631695,Fruits and Vegetables,172.808,Brinks,OUT018,2009,Medium,Tier 3,Supermarket Type2,2250.404
1175,FDO34,,Low Fat,0.029793955,Snack Foods,167.2816,Allied Universal,OUT027,1985,Medium,Tier 3,Supermarket Type3,5704.5744
1176,NCV54,11.1,Low Fat,0.033160417,Household,119.6124,AHS,OUT049,1999,Medium,Tier 1,Supermarket Type1,2251.7356
1177,FDH57,,Low Fat,0.035574413,Fruits and Vegetables,131.4284,Epic,OUT027,1985,Medium,Tier 3,Supermarket Type3,5404.9644
1178,FDA28,16.1,Regular,0.047801883,Frozen Foods,127.4362,G4S,OUT046,1997,Small,Tier 1,Supermarket Type1,2265.0516
1179,FDB05,5.155,Low Fat,0.083198341,Frozen Foods,246.0776,GardaWorld,OUT046,1997,Small,Tier 1,Supermarket Type1,990.7104
1180,FDK45,,Low Fat,0.059281315,Seafood,111.586,NSPS,OUT019,1985,Small,Tier 1,Grocery Store,339.558
1181,DRH01,,Low Fat,0.171417316,Soft Drinks,173.0738,AHS,OUT019,1985,Small,Tier 1,Grocery Store,347.5476
1182,FDY52,6.365,Low Fat,0.007348286,Frozen Foods,62.8536,AHS,OUT046,1997,Small,Tier 1,Supermarket Type1,796.2968
1183,FDR48,11.65,LF,0,Baking Goods,152.6024,GardaWorld,OUT035,2004,Small,Tier 2,Supermarket Type1,303.6048
1184,FDY15,18.25,Regular,0.170795745,Dairy,154.463,Brinks,OUT035,2004,Small,Tier 2,Supermarket Type1,2190.482
1185,FDM51,11.8,Regular,0.025966531,Meat,102.2674,AHS,OUT049,1999,Medium,Tier 1,Supermarket Type1,2444.8176
1186,FDR43,18.2,Low Fat,0.161489509,Fruits and Vegetables,37.619,G4S,OUT046,1997,Small,Tier 1,Supermarket Type1,366.19
1187,FDW09,13.65,reg,0.025899245,Snack Foods,81.1302,G4S,OUT013,1987,High,Tier 3,Supermarket Type1,792.302
1188,FDV44,8.365,Regular,0.039906377,Fruits and Vegetables,191.3188,AHS,OUT049,1999,Medium,Tier 1,Supermarket Type1,1713.7692
1189,DRH37,,Low Fat,0.072864869,Soft Drinks,165.2526,GardaWorld,OUT019,1985,Small,Tier 1,Grocery Store,822.263
1190,FDZ47,20.7,Regular,0.079419755,Baking Goods,99.8042,GardaWorld,OUT049,1999,Medium,Tier 1,Supermarket Type1,1488.063
1191,NCP43,17.75,Low Fat,0.03050705,Others,180.366,Brinks,OUT046,1997,Small,Tier 1,Supermarket Type1,2336.958
1192,FDL26,18,Low Fat,0.073490977,Canned,157.3972,AHS,OUT018,2009,Medium,Tier 3,Supermarket Type2,778.986
1193,DRM35,9.695,Low Fat,0.070843019,Hard Drinks,177.7344,NSPS,OUT017,2007,,Tier 2,Supermarket Type1,1605.9096
1194,FDM39,6.42,Low Fat,0.053688479,Dairy,178.3002,Brinks,OUT018,2009,Medium,Tier 3,Supermarket Type2,2328.3026
1195,DRD15,10.6,Low Fat,0.056911107,Dairy,233.9642,NSPS,OUT045,2002,,Tier 2,Supermarket Type1,3717.8272
1196,NCK06,5.03,Low Fat,0.014472516,Household,122.0756,GardaWorld,OUT010,1998,,Tier 3,Grocery Store,121.1756
1197,FDV04,7.825,Regular,0.150319469,Frozen Foods,156.9288,Allied Universal,OUT045,2002,,Tier 2,Supermarket Type1,1571.288
1198,FDG46,,Regular,0.032750291,Snack Foods,112.1518,Prosegur,OUT027,1985,Medium,Tier 3,Supermarket Type3,5351.0346
1199,FDO19,17.7,Regular,0.016622448,Fruits and Vegetables,50.2034,NSPS,OUT049,1999,Medium,Tier 1,Supermarket Type1,1166.4816
1200,NCN05,8.235,Low Fat,0.014482153,Health and Hygiene,182.295,GardaWorld,OUT049,1999,Medium,Tier 1,Supermarket Type1,3661.9
1201,DRA12,11.6,Low Fat,0,Soft Drinks,141.6154,Epic,OUT045,2002,,Tier 2,Supermarket Type1,3829.0158
1202,FDJ02,17.2,Regular,0.025205909,Canned,149.1418,G4S,OUT049,1999,Medium,Tier 1,Supermarket Type1,1177.1344
1203,NCK17,11,Low Fat,0.037971697,Health and Hygiene,38.948,Brinks,OUT045,2002,,Tier 2,Supermarket Type1,519.324
1204,FDO58,19.6,Low Fat,0.039544237,Snack Foods,163.6526,GardaWorld,OUT013,1987,High,Tier 3,Supermarket Type1,1151.1682
1205,FDB22,8.02,Low Fat,0.111613921,Snack Foods,152.6998,G4S,OUT049,1999,Medium,Tier 1,Supermarket Type1,3383.5956
1206,FDG33,5.365,Regular,0.140524691,Seafood,172.7764,G4S,OUT045,2002,,Tier 2,Supermarket Type1,2233.0932
1207,FDK58,11.35,Regular,0.045073782,Snack Foods,101.9016,Prosegur,OUT045,2002,,Tier 2,Supermarket Type1,2631.2416
1208,DRH49,,Low Fat,0.043168763,Soft Drinks,82.8592,GardaWorld,OUT019,1985,Small,Tier 1,Grocery Store,165.1184
1209,FDT43,16.35,Low Fat,0.020547951,Fruits and Vegetables,51.2324,Prosegur,OUT046,1997,Small,Tier 1,Supermarket Type1,571.2564
1210,NCR38,17.25,Low Fat,0.113694957,Household,253.4724,Epic,OUT049,1999,Medium,Tier 1,Supermarket Type1,6040.1376
1211,DRI39,13.8,Low Fat,0.097043739,Dairy,57.493,GardaWorld,OUT035,2004,Small,Tier 2,Supermarket Type1,1358.232
1212,NCZ05,8.485,Low Fat,0.058121214,Health and Hygiene,104.499,AHS,OUT035,2004,Small,Tier 2,Supermarket Type1,1238.388
1213,FDU21,11.8,reg,0.07665661,Snack Foods,32.3558,G4S,OUT013,1987,High,Tier 3,Supermarket Type1,169.779
1214,NCP54,15.35,Low Fat,0.035204319,Household,122.873,Allied Universal,OUT049,1999,Medium,Tier 1,Supermarket Type1,2832.979
1215,NCX29,10,Low Fat,0.089333332,Health and Hygiene,145.6102,G4S,OUT045,2002,,Tier 2,Supermarket Type1,2624.5836
1216,FDV01,19.2,Regular,0,Canned,153.3314,Allied Universal,OUT017,2007,,Tier 2,Supermarket Type1,3257.7594
1217,NCS17,18.6,Low Fat,0.080956792,Health and Hygiene,95.2436,G4S,OUT017,2007,,Tier 2,Supermarket Type1,1796.3284
1218,NCN07,18.5,Low Fat,0.03391645,Others,130.9284,G4S,OUT013,1987,High,Tier 3,Supermarket Type1,1713.7692
1219,FDB14,20.25,Regular,0.102704495,Canned,94.312,Brinks,OUT035,2004,Small,Tier 2,Supermarket Type1,2982.784
1220,NCJ18,12.35,Low Fat,0.163910938,Household,119.2124,Allied Universal,OUT035,2004,Small,Tier 2,Supermarket Type1,1303.6364
1221,FDF57,14.5,Regular,0.058827383,Fruits and Vegetables,172.2448,GardaWorld,OUT046,1997,Small,Tier 1,Supermarket Type1,2897.5616
1222,DRG01,14.8,Low Fat,0.044840933,Soft Drinks,78.367,Allied Universal,OUT013,1987,High,Tier 3,Supermarket Type1,918.804
1223,FDA02,14,Regular,0.029843736,Dairy,143.9786,Brinks,OUT018,2009,Medium,Tier 3,Supermarket Type2,866.8716
1224,DRJ37,10.8,Low Fat,0.061446997,Soft Drinks,150.4024,Epic,OUT017,2007,,Tier 2,Supermarket Type1,2884.2456
1225,NCP55,14.65,Low Fat,0.011180713,Others,53.8614,GardaWorld,OUT013,1987,High,Tier 3,Supermarket Type1,221.0456
1226,FDW45,,Low Fat,0.038822077,Snack Foods,147.7418,NSPS,OUT027,1985,Medium,Tier 3,Supermarket Type3,1618.5598
1227,FDK38,6.65,Low Fat,0.053397989,Canned,149.3734,Allied Universal,OUT045,2002,,Tier 2,Supermarket Type1,296.9468
1228,NCZ30,6.59,Low Fat,0.043828293,Household,121.4098,G4S,OUT010,1998,,Tier 3,Grocery Store,241.0196
1229,FDK08,,Regular,0.214139786,Fruits and Vegetables,102.4016,Brinks,OUT019,1985,Small,Tier 1,Grocery Store,202.4032
1230,DRY23,9.395,Regular,0.109075742,Soft Drinks,42.9112,G4S,OUT035,2004,Small,Tier 2,Supermarket Type1,426.112
1231,FDT31,19.75,Low Fat,0.012448294,Fruits and Vegetables,188.2872,Brinks,OUT046,1997,Small,Tier 1,Supermarket Type1,2647.2208
1232,FDU52,7.56,Low Fat,0.064030636,Frozen Foods,154.463,GardaWorld,OUT018,2009,Medium,Tier 3,Supermarket Type2,2503.408
1233,NCG19,20.25,Low Fat,0.14781046,Household,234.8616,Epic,OUT013,1987,High,Tier 3,Supermarket Type1,2812.3392
1234,NCR30,20.6,Low Fat,0.071136948,Household,76.3696,Allied Universal,OUT045,2002,,Tier 2,Supermarket Type1,372.848
1235,FDN23,6.575,Regular,0.07566089,Breads,145.4444,Allied Universal,OUT045,2002,,Tier 2,Supermarket Type1,2612.5992
1236,FDQ01,19.7,Regular,0.16102755,Canned,254.1014,G4S,OUT045,2002,,Tier 2,Supermarket Type1,4845.0266
1237,FDO22,13.5,Regular,0.029893094,Snack Foods,81.096,AHS,OUT010,1998,,Tier 3,Grocery Store,159.792
1238,DRE13,6.28,Low Fat,0.027761289,Soft Drinks,85.8198,Allied Universal,OUT045,2002,,Tier 2,Supermarket Type1,872.198
1239,FDL44,18.25,Low Fat,0.012272797,Fruits and Vegetables,160.2894,Allied Universal,OUT035,2004,Small,Tier 2,Supermarket Type1,3235.788
1240,FDT34,9.3,Low Fat,0.174317307,Snack Foods,106.7964,NSPS,OUT035,2004,Small,Tier 2,Supermarket Type1,841.5712
1241,DRM23,16.6,Low Fat,0.135707553,Hard Drinks,170.6422,Prosegur,OUT035,2004,Small,Tier 2,Supermarket Type1,1379.5376
1242,FDF32,16.35,Low Fat,0.068219025,Fruits and Vegetables,198.9426,Epic,OUT045,2002,,Tier 2,Supermarket Type1,3559.3668
1243,NCE18,10,Low Fat,0.021468792,Household,251.675,AHS,OUT045,2002,,Tier 2,Supermarket Type1,4244.475
1244,FDA51,,Regular,0.163882129,Dairy,113.2518,AHS,OUT027,1985,Medium,Tier 3,Supermarket Type3,3415.554
1245,DRZ24,7.535,Low Fat,0.082250143,Soft Drinks,118.344,Prosegur,OUT017,2007,,Tier 2,Supermarket Type1,3115.944
1246,FDT48,4.92,Low Fat,0.046026479,Baking Goods,196.5084,AHS,OUT049,1999,Medium,Tier 1,Supermarket Type1,3769.7596
1247,DRG11,6.385,Low Fat,0,Hard Drinks,108.9596,G4S,OUT046,1997,Small,Tier 1,Supermarket Type1,1186.4556
1248,FDE58,18.5,Low Fat,0.052149675,Snack Foods,118.3124,AHS,OUT049,1999,Medium,Tier 1,Supermarket Type1,1540.6612
1249,DRA12,11.6,Low Fat,0.040911824,Soft Drinks,142.3154,Prosegur,OUT013,1987,High,Tier 3,Supermarket Type1,2552.6772
1250,FDP60,17.35,Low Fat,0.056235142,Baking Goods,102.0016,G4S,OUT017,2007,,Tier 2,Supermarket Type1,1619.2256
1251,FDT10,16.7,Regular,0.062170334,Snack Foods,60.9562,G4S,OUT045,2002,,Tier 2,Supermarket Type1,829.5868
1252,FDE05,10.895,Regular,0.032427039,Frozen Foods,147.7102,Allied Universal,OUT013,1987,High,Tier 3,Supermarket Type1,1166.4816
1253,FDC32,18.35,Low Fat,0.099309997,Fruits and Vegetables,91.4462,GardaWorld,OUT045,2002,,Tier 2,Supermarket Type1,1665.8316
1254,FDJ22,18.75,Low Fat,0.05310896,Snack Foods,193.6504,NSPS,OUT017,2007,,Tier 2,Supermarket Type1,2876.256
1255,NCH18,9.3,Low Fat,0.044843161,Household,246.1802,G4S,OUT018,2009,Medium,Tier 3,Supermarket Type2,2702.4822
1256,DRE37,,Low Fat,0.164966345,Soft Drinks,189.4872,Allied Universal,OUT019,1985,Small,Tier 1,Grocery Store,189.0872
1257,DRC13,8.26,Regular,0.032435437,Soft Drinks,124.873,Epic,OUT035,2004,Small,Tier 2,Supermarket Type1,2956.152
1258,FDG47,12.8,Low Fat,0.06961884,Starchy Foods,260.3252,G4S,OUT046,1997,Small,Tier 1,Supermarket Type1,8132.0812
1259,FDY55,16.75,Low Fat,0.08165147,Fruits and Vegetables,258.3988,Brinks,OUT018,2009,Medium,Tier 3,Supermarket Type2,1541.9928
1260,NCW29,,Low Fat,0.028723187,Health and Hygiene,131.831,Epic,OUT027,1985,Medium,Tier 3,Supermarket Type3,3635.268
1261,NCT05,10.895,Low Fat,0.020994339,Health and Hygiene,255.6672,GardaWorld,OUT045,2002,,Tier 2,Supermarket Type1,4346.3424
1262,FDN50,16.85,Regular,0.026561057,Canned,93.712,Prosegur,OUT049,1999,Medium,Tier 1,Supermarket Type1,466.06
1263,FDU60,20,Regular,0.100262068,Baking Goods,169.6132,NSPS,OUT010,1998,,Tier 3,Grocery Store,169.1132
1264,FDX02,16,Low Fat,0.057012606,Dairy,225.0404,Prosegur,OUT013,1987,High,Tier 3,Supermarket Type1,5851.0504
1265,FDL34,16,Low Fat,0.041009558,Snack Foods,141.2496,GardaWorld,OUT049,1999,Medium,Tier 1,Supermarket Type1,2681.8424
1266,DRF27,8.93,low fat,0.028578012,Dairy,152.234,Allied Universal,OUT017,2007,,Tier 2,Supermarket Type1,3828.35
1267,FDZ35,9.6,Regular,0,Breads,101.699,Allied Universal,OUT049,1999,Medium,Tier 1,Supermarket Type1,2373.577
1268,DRF03,,Low Fat,0.045088724,Dairy,39.7138,AHS,OUT027,1985,Medium,Tier 3,Supermarket Type3,1096.5726
1269,NCO41,,Low Fat,0.018757586,Health and Hygiene,96.9384,Brinks,OUT027,1985,Medium,Tier 3,Supermarket Type3,2167.8448
1270,FDQ59,9.8,Regular,0.056500895,Breads,85.8908,AHS,OUT045,2002,,Tier 2,Supermarket Type1,1845.5976
1271,NCZ53,9.6,Low Fat,0.024576875,Health and Hygiene,186.6214,Epic,OUT018,2009,Medium,Tier 3,Supermarket Type2,1884.214
1272,FDZ33,,Low Fat,0.188038372,Snack Foods,146.4076,Prosegur,OUT019,1985,Small,Tier 1,Grocery Store,147.8076
1273,FDD34,7.945,Low Fat,0.015908485,Snack Foods,161.421,Brinks,OUT045,2002,,Tier 2,Supermarket Type1,3425.541
1274,NCM06,7.475,Low Fat,0.075845634,Household,156.0656,GardaWorld,OUT049,1999,Medium,Tier 1,Supermarket Type1,1853.5872
1275,FDY43,14.85,Low Fat,0.098803088,Fruits and Vegetables,169.7474,Allied Universal,OUT018,2009,Medium,Tier 3,Supermarket Type2,673.7896
1276,DRM23,16.6,Low Fat,0.227189581,Hard Drinks,173.9422,Allied Universal,OUT010,1998,,Tier 3,Grocery Store,172.4422
1277,FDT20,10.5,Low Fat,0.041459804,Fruits and Vegetables,39.2164,AHS,OUT049,1999,Medium,Tier 1,Supermarket Type1,540.6296
1278,FDG46,8.63,Regular,0.032882271,Snack Foods,113.5518,Epic,OUT013,1987,High,Tier 3,Supermarket Type1,2732.4432
1279,FDH10,21,Low Fat,0.049583899,Snack Foods,193.8478,GardaWorld,OUT017,2007,,Tier 2,Supermarket Type1,1162.4868
1280,FDF24,15.5,Regular,0.02536567,Baking Goods,82.7934,Prosegur,OUT035,2004,Small,Tier 2,Supermarket Type1,1228.401
1281,FDG57,14.7,Low Fat,0.07229836,Fruits and Vegetables,48.2034,G4S,OUT046,1997,Small,Tier 1,Supermarket Type1,874.8612
1282,FDN44,13.15,LF,0.022924552,Fruits and Vegetables,157.892,Allied Universal,OUT017,2007,,Tier 2,Supermarket Type1,1917.504
1283,FDD32,17.7,Regular,0.040897932,Fruits and Vegetables,82.6276,Allied Universal,OUT013,1987,High,Tier 3,Supermarket Type1,731.0484
1284,FDI04,,Regular,0.127660257,Frozen Foods,198.5426,AHS,OUT019,1985,Small,Tier 1,Grocery Store,790.9704
1285,FDA56,9.21,Low Fat,0.008764786,Fruits and Vegetables,123.1414,AHS,OUT046,1997,Small,Tier 1,Supermarket Type1,4264.449
1286,DRG51,12.1,Low Fat,0.011604894,Dairy,166.0526,Epic,OUT017,2007,,Tier 2,Supermarket Type1,1480.0734
1287,FDZ04,9.31,Low Fat,0.038169783,Frozen Foods,64.551,GardaWorld,OUT017,2007,,Tier 2,Supermarket Type1,1581.275
1288,FDT13,14.85,Low Fat,0.018568129,Canned,188.2214,Epic,OUT035,2004,Small,Tier 2,Supermarket Type1,3014.7424
1289,FDY56,,Regular,0.062109174,Fruits and Vegetables,223.7062,NSPS,OUT027,1985,Medium,Tier 3,Supermarket Type3,4965.5364
1290,FDB51,6.92,LF,0.038671588,Dairy,64.2852,Allied Universal,OUT017,2007,,Tier 2,Supermarket Type1,438.0964
1291,NCY29,13.65,Low Fat,0.077169841,Health and Hygiene,55.593,Epic,OUT013,1987,High,Tier 3,Supermarket Type1,282.965
1292,FDL34,16,Low Fat,0.041028937,Snack Foods,142.6496,G4S,OUT045,2002,,Tier 2,Supermarket Type1,1834.9448
1293,NCQ38,16.35,Low Fat,0.013387211,Others,105.628,AHS,OUT049,1999,Medium,Tier 1,Supermarket Type1,1065.28
1294,NCR41,,Low Fat,0.017936715,Health and Hygiene,93.7094,Allied Universal,OUT027,1985,Medium,Tier 3,Supermarket Type3,4189.2136
1295,FDY24,4.88,Regular,0.223440258,Baking Goods,52.2298,G4S,OUT010,1998,,Tier 3,Grocery Store,161.7894
1296,NCA42,6.965,Low Fat,0,Household,159.6604,AHS,OUT045,2002,,Tier 2,Supermarket Type1,3327.6684
1297,FDB11,16,Low Fat,0.060942632,Starchy Foods,225.6404,Allied Universal,OUT049,1999,Medium,Tier 1,Supermarket Type1,2925.5252
1298,FDG26,18.85,Low Fat,0.042641788,Canned,257.833,Epic,OUT035,2004,Small,Tier 2,Supermarket Type1,5382.993
1299,FDH24,20.7,Low Fat,0.021427082,Baking Goods,156.5288,GardaWorld,OUT035,2004,Small,Tier 2,Supermarket Type1,1571.288
1300,FDX44,9.3,Low Fat,0.042930789,Fruits and Vegetables,88.5172,Brinks,OUT013,1987,High,Tier 3,Supermarket Type1,1427.4752
1301,FDT52,9.695,Regular,0.047697859,Frozen Foods,244.6144,Prosegur,OUT017,2007,,Tier 2,Supermarket Type1,2695.1584
1302,FDT04,17.25,Low Fat,0.10764721,Frozen Foods,39.3822,Allied Universal,OUT017,2007,,Tier 2,Supermarket Type1,314.2576
1303,FDO58,19.6,Low Fat,0.039577173,Snack Foods,166.1526,Allied Universal,OUT046,1997,Small,Tier 1,Supermarket Type1,2960.1468
1304,FDR60,14.3,Low Fat,0.130415118,Baking Goods,75.9328,AHS,OUT046,1997,Small,Tier 1,Supermarket Type1,1158.492
1305,NCL54,12.6,Low Fat,0.082921642,Household,175.2054,Prosegur,OUT045,2002,,Tier 2,Supermarket Type1,3502.108
1306,FDW50,13.1,Low Fat,0.075515154,Dairy,167.2158,NSPS,OUT013,1987,High,Tier 3,Supermarket Type1,3008.0844
1307,FDK43,,Low Fat,0.046994717,Meat,125.802,AHS,OUT019,1985,Small,Tier 1,Grocery Store,253.004
1308,FDQ32,17.85,Regular,0.04679836,Fruits and Vegetables,123.8388,Brinks,OUT018,2009,Medium,Tier 3,Supermarket Type2,866.8716
1309,FDE29,8.905,LF,0.143129124,Frozen Foods,58.8878,Prosegur,OUT046,1997,Small,Tier 1,Supermarket Type1,1151.1682
1310,NCN07,18.5,Low Fat,0.034013539,Others,133.2284,Epic,OUT045,2002,,Tier 2,Supermarket Type1,2768.3964
1311,FDB37,20.25,Regular,0.022921735,Baking Goods,240.7538,Prosegur,OUT013,1987,High,Tier 3,Supermarket Type1,3364.9532
1312,FDD21,10.3,Regular,0.030616757,Fruits and Vegetables,112.7176,Epic,OUT049,1999,Medium,Tier 1,Supermarket Type1,343.5528
1313,FDX16,17.85,Low Fat,0.06575528,Frozen Foods,151.505,Allied Universal,OUT013,1987,High,Tier 3,Supermarket Type1,2546.685
1314,FDN46,7.21,Regular,0.144856342,Snack Foods,100.5332,Allied Universal,OUT049,1999,Medium,Tier 1,Supermarket Type1,1127.8652
1315,FDV28,16.1,Regular,0.267352587,Frozen Foods,34.9558,G4S,OUT010,1998,,Tier 3,Grocery Store,67.9116
1316,FDR48,,Low Fat,0.130867413,Baking Goods,150.8024,Allied Universal,OUT027,1985,Medium,Tier 3,Supermarket Type3,4402.2696
1317,FDW37,,Low Fat,0.123449671,Canned,89.7488,Allied Universal,OUT027,1985,Medium,Tier 3,Supermarket Type3,1901.5248
1318,FDV40,17.35,Low Fat,0.014689006,Frozen Foods,74.5038,Prosegur,OUT035,2004,Small,Tier 2,Supermarket Type1,739.038
1319,FDZ57,10,Regular,0.037918142,Snack Foods,129.6994,NSPS,OUT018,2009,Medium,Tier 3,Supermarket Type2,1413.4934
1320,FDY46,18.6,Low Fat,0.047964395,Snack Foods,185.0898,GardaWorld,OUT049,1999,Medium,Tier 1,Supermarket Type1,2993.4368
1321,FDX45,16.75,Low Fat,0.105018817,Snack Foods,155.263,G4S,OUT049,1999,Medium,Tier 1,Supermarket Type1,1721.093
1322,FDB33,17.75,Low Fat,0.014577412,Fruits and Vegetables,160.7262,NSPS,OUT035,2004,Small,Tier 2,Supermarket Type1,2864.2716
1323,FDT58,9,Low Fat,0.143870574,Snack Foods,169.4816,GardaWorld,OUT010,1998,,Tier 3,Grocery Store,503.3448
1324,FDM39,6.42,Low Fat,0.053553794,Dairy,178.6002,AHS,OUT049,1999,Medium,Tier 1,Supermarket Type1,3582.004
1325,NCY41,16.75,LF,0.075889215,Health and Hygiene,37.6532,Allied Universal,OUT045,2002,,Tier 2,Supermarket Type1,575.2512
1326,NCL31,7.39,Low Fat,0.120280989,Others,142.747,Epic,OUT046,1997,Small,Tier 1,Supermarket Type1,3149.234
1327,NCJ31,19.2,Low Fat,0.182653772,Others,243.0196,AHS,OUT046,1997,Small,Tier 1,Supermarket Type1,3374.2744
1328,FDO23,,Low Fat,0.25637539,Breads,94.8436,Brinks,OUT019,1985,Small,Tier 1,Grocery Store,567.2616
1329,FDN56,5.46,Regular,0.107036943,Fruits and Vegetables,144.2786,Prosegur,OUT035,2004,Small,Tier 2,Supermarket Type1,288.9572
1330,FDF04,17.5,Low Fat,0,Frozen Foods,258.3304,AHS,OUT013,1987,High,Tier 3,Supermarket Type1,3358.2952
1331,FDJ44,12.3,Regular,0.106238768,Fruits and Vegetables,176.1396,G4S,OUT013,1987,High,Tier 3,Supermarket Type1,3663.2316
1332,FDS50,17,Low Fat,0.055545797,Dairy,220.5114,AHS,OUT045,2002,,Tier 2,Supermarket Type1,5321.0736
1333,NCQ41,,Low Fat,0.019386057,Health and Hygiene,194.5794,AHS,OUT027,1985,Medium,Tier 3,Supermarket Type3,3511.4292
1334,FDA49,19.7,Low Fat,0.064921764,Canned,88.1198,G4S,OUT046,1997,Small,Tier 1,Supermarket Type1,1744.396
1335,NCZ06,19.6,Low Fat,0.094694278,Household,254.9698,Prosegur,OUT017,2007,,Tier 2,Supermarket Type1,2536.698
1336,NCM43,14.5,Low Fat,0.019554705,Others,162.421,NSPS,OUT018,2009,Medium,Tier 3,Supermarket Type2,1957.452
1337,FDH19,19.35,Low Fat,0.033060937,Meat,172.4738,Allied Universal,OUT013,1987,High,Tier 3,Supermarket Type1,1911.5118
1338,FDS15,9.195,Regular,0.078181964,Meat,106.7596,AHS,OUT049,1999,Medium,Tier 1,Supermarket Type1,4098.6648
